open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote
1773201600000,69551.91,70281.87,69501.55,70130.99,759.416,1773205199999,53066815.3556364,131224,454.60323,31788196.4984953
1773205200000,70130.99,70200.96,69420.0,69510.36,757.81378,1773208799999,52878113.285076,114902,392.62501,27394713.8082939
1773208800000,69510.37,69996.0,69500.01,69950.01,391.73761,1773212399999,27328456.6238824,93779,261.2875,18225285.6600717
1773212400000,69950.01,70018.49,69500.67,69648.29,1171.57725,1773215999999,81632029.4375313,106664,664.86162,46320922.372203
1773216000000,69648.28,69786.32,69500.0,69662.24,672.55865,1773219599999,46836525.6595301,126367,340.43306,23704955.305474
1773219600000,69662.24,69752.06,69384.5,69466.75,939.05652,1773223199999,65311207.4985945,121558,480.57305,33430684.0275474
1773223200000,69466.75,69726.45,69390.91,69604.9,1028.34397,1773226799999,71507949.2072852,111343,568.42826,39530029.9244879
1773226800000,69604.9,69755.1,69150.28,69173.0,898.77254,1773230399999,62484014.9725071,163264,537.36904,37374700.4255775
1773230400000,69172.99,69777.66,68977.91,69361.13,1045.64069,1773233999999,72482029.0024468,228899,510.41277,35394305.4775331
1773234000000,69361.13,71091.18,69331.04,70186.09,2647.32148,1773237599999,185985830.5199639,529759,1327.90532,93335113.4047134
1773237600000,70186.08,70987.0,69906.77,70578.7,2251.77658,1773241199999,158748245.6784529,515782,1118.16259,78864176.8080441
1773241200000,70578.7,70654.43,69702.25,70227.91,1844.6963,1773244799999,129415293.3242539,427890,846.35834,59386902.9926074
1773244800000,70227.92,70826.39,70161.78,70570.71,1837.92404,1773248399999,129634949.1817059,312976,946.41941,66762795.6896593
1773248400000,70570.71,71321.0,70512.01,70785.99,2122.20651,1773251999999,150535351.4770523,401049,1188.53693,84314437.8180486
1773252000000,70785.99,70895.31,70415.27,70617.64,1134.13411,1773255599999,80176341.8814401,225379,441.85105,31232309.0832405
1773255600000,70617.63,70742.38,70375.68,70641.82,644.23151,1773259199999,45451849.5017888,134850,278.53724,19650192.7914061
1773259200000,70641.81,70700.0,70394.23,70634.96,383.34496,1773262799999,27035743.9910186,84807,167.08903,11784374.4350322
1773262800000,70634.96,70777.17,70499.94,70741.26,576.42683,1773266399999,40712429.179373,91756,263.59854,18621267.8145628
1773266400000,70741.27,70950.0,70241.53,70373.01,1098.26512,1773269999999,77379570.1214923,166748,519.34214,36588531.364405
1773270000000,70373.01,70505.0,70125.83,70191.86,641.563,1773273599999,45095256.2690708,129213,284.01365,19961317.8585211
1773273600000,70191.86,70353.87,70130.23,70225.34,658.09363,1773277199999,46228139.6227386,138129,317.18589,22283358.293625
1773277200000,70225.34,70226.94,69754.94,69841.31,760.55263,1773280799999,53169446.2990452,157245,285.61072,19969826.3294153
1773280800000,69841.3,69887.93,69226.52,69286.56,742.38929,1773284399999,51629110.6259803,171137,338.95989,23578155.6501756
1773284400000,69286.55,69628.25,69246.23,69446.61,415.13842,1773287999999,28825295.2765299,112007,221.44542,15378158.876587
1773288000000,69446.61,69676.88,69296.43,69372.0,436.68208,1773291599999,30325784.6267226,99781,218.71881,15192627.1895145
1773291600000,69372.0,69539.61,69205.91,69480.54,734.74043,1773295199999,50971654.4971535,127719,379.37387,26331054.5936055
1773295200000,69480.54,69561.84,69315.63,69501.44,719.76894,1773298799999,49991908.7100665,90401,319.31786,22185858.0733953
1773298800000,69501.45,69865.98,69408.88,69826.19,830.78197,1773302399999,57885148.7955321,111343,487.13582,33949601.6055635
1773302400000,69826.19,70116.37,69698.33,69917.37,1246.32882,1773305999999,87076632.5655065,139433,751.49187,52507418.1439023
1773306000000,69917.36,70400.0,69580.0,69952.51,1284.31562,1773309599999,89699461.6545861,157443,613.92549,42898731.6238814
1773309600000,69952.51,70511.0,69856.0,70412.11,911.03902,1773313199999,64018984.0474414,165657,589.88786,41457023.5372283
1773313200000,70412.1,70800.0,70367.97,70427.91,1207.70061,1773316799999,85173933.9076723,174254,629.93222,44427743.3678311
1773316800000,70427.9,70617.66,70277.38,70381.8,847.51801,1773320399999,59657137.372089,149340,392.52776,27637689.0742226
1773320400000,70381.8,70534.65,69645.0,69972.15,1340.7754,1773323999999,93920760.4321107,348528,496.04264,34786511.7498968
1773324000000,69972.2,70660.69,69355.34,69590.09,2130.67842,1773327599999,149115866.8914535,459799,970.33378,67949172.2857385
1773327600000,69590.09,70565.43,69476.14,70334.88,1778.50463,1773331199999,124760716.8675455,350862,1005.50379,70544561.57584
1773331200000,70334.89,70569.15,69905.71,70381.16,1271.41787,1773334799999,89345926.6702391,321811,604.77243,42525565.7862861
1773334800000,70381.15,70547.19,70076.16,70212.06,843.93551,1773338399999,59370577.7437952,222907,342.18146,24081918.6552384
1773338400000,70212.05,70303.51,69800.0,69819.64,742.85798,1773341999999,52009176.0420078,219259,250.31095,17519557.390961
1773342000000,69819.64,70548.81,69770.85,70432.32,757.84664,1773345599999,53200867.8593337,198607,359.49665,25228828.5454945
1773345600000,70432.33,70555.2,70111.28,70164.49,618.18553,1773349199999,43474995.7895671,104959,139.05377,9778113.645306
1773349200000,70164.5,70470.0,70164.5,70268.55,355.90233,1773352799999,25020855.4347661,80720,145.9291,10258067.4416387
1773352800000,70268.54,70305.26,70013.17,70175.64,467.42484,1773356399999,32790823.7364333,93322,194.83961,13666140.3212258
1773356400000,70175.64,70734.25,70159.35,70541.34,894.58188,1773359999999,63082019.0417902,149396,491.0563,34622428.1423445
1773360000000,70541.34,72000.0,70386.01,71475.61,2857.31114,1773363599999,204003741.7417407,447875,1521.98144,108683303.5245328
1773363600000,71475.6,71759.95,71283.99,71672.39,975.74666,1773367199999,69838722.7783189,207345,508.42321,36394484.4627694
1773367200000,71672.38,71696.68,71045.52,71143.8,994.81538,1773370799999,71057418.8782328,147297,444.89169,31779385.2881394
1773370800000,71143.8,71508.87,70964.43,71405.75,927.82134,1773374399999,66056954.0559826,125941,517.00627,36814693.5817613
1773374400000,71405.76,71493.77,71214.01,71393.94,780.92498,1773377999999,55704470.2293071,105161,429.05759,30613404.5747512
1773378000000,71393.93,71637.54,71242.02,71546.29,1178.90406,1773381599999,84248439.8924405,123561,534.01478,38173855.7671445
1773381600000,71546.28,71593.22,71180.19,71342.0,1081.97604,1773385199999,77171125.7792021,150177,490.67581,34990106.4454284
1773385200000,71342.0,71672.76,71236.08,71612.22,1139.8319,1773388799999,81522832.3783298,159629,503.1194,35983763.8496216
1773388800000,71612.23,72142.85,71385.28,71821.02,1820.16796,1773392399999,130690293.663342,217230,1045.73072,75130074.9673487
1773392400000,71821.01,72100.37,71589.81,72006.57,925.21442,1773395999999,66508448.5171097,162525,455.84141,32768847.2844907
1773396000000,72006.56,72575.98,71995.53,72458.12,1635.35127,1773399599999,118324633.3554524,241574,977.58174,70716837.5122658
1773399600000,72458.11,72526.12,72207.41,72228.82,724.41705,1773403199999,52397201.7206911,149943,357.62998,25866649.6796122
1773403200000,72228.81,72884.68,72210.0,72784.73,1142.93241,1773406799999,82959993.1854541,212778,644.58335,46790473.9487379
1773406800000,72784.73,73585.27,72684.88,73379.18,3297.40201,1773410399999,241097528.6949649,477827,1931.71775,141247573.2217981
1773410400000,73379.18,73913.74,72350.0,72382.72,4558.05031,1773413999999,334106334.1847983,564986,2529.86386,185705485.1854895
1773414000000,72382.72,72829.12,71736.34,71831.46,3305.45471,1773417599999,239050157.5478845,438775,1325.21277,95830716.805797
1773417600000,71831.46,72100.0,71154.54,71885.57,2334.3461,1773421199999,167297707.4435212,367885,1217.29936,87233466.4845246
1773421200000,71885.56,72249.99,70914.09,71037.93,1889.70074,1773424799999,135327579.9266234,314897,833.8673,59725555.6929017
1773424800000,71037.93,71350.94,70841.23,71055.45,738.18799,1773428399999,52460602.4982365,185458,435.35541,30942598.7866613
1773428400000,71055.45,71309.94,71006.19,71189.95,507.07823,1773431999999,36078150.8596757,135846,300.31229,21370349.6207739
1773432000000,71189.96,71469.53,71150.0,71346.84,554.4729,1773435599999,39557395.3268254,82040,263.20719,18773234.6061628
1773435600000,71346.84,71491.03,71058.25,71104.65,650.14338,1773439199999,46300852.6943213,91739,322.85238,22990818.6221854
1773439200000,71104.65,71189.26,70559.02,70814.0,863.33877,1773442799999,61109068.293421,122482,301.43608,21334052.213835
1773442800000,70814.0,71005.3,70688.45,70930.0,1113.02703,1773446399999,78898872.6502711,79519,418.68082,29670920.8318981
1773446400000,70930.01,70951.8,70555.0,70631.97,763.50434,1773449999999,54020310.8233432,90705,290.87532,20585052.4014245
1773450000000,70631.96,70941.05,70481.7,70831.7,791.55133,1773453599999,55995239.1522559,77309,366.21167,25920711.6129912
1773453600000,70831.7,70948.66,70735.21,70783.27,1013.67533,1773457199999,71788879.9794518,62054,535.58233,37930557.7474619
1773457200000,70783.27,71185.23,70783.26,71081.3,944.72261,1773460799999,67127111.5411552,99055,480.25798,34123485.8922443
1773460800000,71081.31,71307.92,71021.11,71039.58,707.08065,1773464399999,50331966.5420868,82297,399.29759,28424451.8896986
1773464400000,71039.57,71151.3,70916.96,71013.75,759.3407,1773467999999,53948310.1352683,65417,318.78579,22650965.8434636
1773468000000,71013.75,71013.75,70317.0,70622.08,712.17672,1773471599999,50317200.4154839,112553,289.84776,20472019.2684383
1773471600000,70622.09,70743.88,70489.03,70596.68,750.98425,1773475199999,53005696.250803,74850,313.8549,22161603.0437481
1773475200000,70596.68,70710.76,70536.58,70585.63,461.44808,1773478799999,32592416.6223408,63044,148.85982,10514806.5728264
1773478800000,70585.64,70728.07,70400.0,70501.16,893.97396,1773482399999,63112977.0128975,69325,445.23634,31445345.4268625
1773482400000,70501.16,70575.1,70389.08,70570.44,624.35522,1773485999999,44014707.4747614,61630,334.83057,23602070.7640444
1773486000000,70570.44,70784.38,70562.66,70751.42,515.18098,1773489599999,36404107.9066938,56831,244.00886,17247956.9511166
1773489600000,70751.42,70835.48,70616.44,70780.59,472.56223,1773493199999,33418071.008202,64278,255.18751,18050740.3076998
1773493200000,70780.59,70930.56,70711.54,70847.35,886.4995,1773496799999,62792222.3155092,66703,452.86254,32075437.3839452
1773496800000,70847.34,70941.17,70578.76,70599.22,329.16955,1773500399999,23284306.109243,69697,110.3207,7805325.0124781
1773500400000,70599.23,70728.59,70501.0,70580.09,849.34654,1773503999999,59985509.8440382,115615,470.29212,33223621.0371717
1773504000000,70580.09,70709.4,70500.0,70672.53,379.28346,1773507599999,26785874.5755472,94780,178.12621,12579678.0622355
1773507600000,70672.52,70733.02,70590.0,70617.01,134.37087,1773511199999,9494948.4680063,43189,55.54331,3925343.7450748
1773511200000,70617.01,70708.88,70559.35,70668.23,95.80359,1773514799999,6766471.9540272,35429,52.19609,3686893.2755864
1773514800000,70668.23,70740.34,70595.14,70700.0,77.47303,1773518399999,5475355.0236486,38122,39.04964,2759696.328222
1773518400000,70699.99,70856.4,70650.09,70805.71,114.01852,1773521999999,8069431.89204,40654,57.61869,4077918.7793059
1773522000000,70805.71,70825.04,70661.06,70799.99,113.91325,1773525599999,8057008.9442708,39978,47.36598,3350089.3305207
1773525600000,70799.99,70805.15,70695.29,70710.91,89.24315,1773529199999,6313684.4467817,36613,40.33277,2853444.4221308
1773529200000,70710.9,71253.17,70710.9,71211.95,537.56951,1773532799999,38206822.5084211,101611,315.55655,22428190.2598712
1773532800000,71211.95,71220.74,70967.59,70985.28,576.24004,1773536399999,40958581.1998472,74849,241.74548,17182000.8894792
1773536400000,70985.29,71037.41,70858.82,70985.83,340.54476,1773539999999,24169176.6373892,59567,105.05709,7456337.5162558
1773540000000,70985.84,71634.08,70985.84,71450.53,895.09143,1773543599999,63889832.7522301,140545,583.8561,41664877.9756452
1773543600000,71450.54,71538.03,71240.68,71363.14,779.68802,1773547199999,55654415.2399028,83200,394.52395,28161890.7805078
1773547200000,71363.13,71661.55,71330.66,71606.32,779.77883,1773550799999,55796321.5888418,93302,461.97142,33061911.1574482
1773550800000,71606.31,71800.68,71476.0,71489.68,792.96245,1773554399999,56807962.4109246,85195,495.91287,35528196.9752229
1773554400000,71489.67,71595.43,71373.75,71458.41,528.89919,1773557999999,37808904.5154468,57302,272.96707,19516913.1877099
1773558000000,71458.41,71658.44,71411.88,71453.59,276.05348,1773561599999,19746738.9790706,58664,126.85831,9074971.110459
1773561600000,71453.59,71736.72,71453.59,71717.5,551.40345,1773565199999,39498086.4857878,68388,370.02576,26508757.5267056
1773565200000,71717.5,71940.49,71713.9,71791.1,640.93656,1773568799999,46046291.7648227,82395,337.62632,24256314.2973935
1773568800000,71791.11,71919.19,71714.37,71783.09,525.0135,1773572399999,37699169.0564608,93978,207.44276,14897848.8916607
1773572400000,71783.1,71888.0,71659.71,71839.42,452.79199,1773575999999,32492823.5183104,65814,211.60724,15189636.3172721
1773576000000,71839.41,71839.42,71560.21,71610.33,324.76249,1773579599999,23280309.1743433,64810,109.74819,7867359.0758295
1773579600000,71610.33,71679.81,71263.99,71607.54,1108.48189,1773583199999,79197831.0386912,146151,415.48591,29681169.2861992
1773583200000,71607.54,71635.56,71341.68,71622.03,452.09243,1773586799999,32336480.9928193,86255,236.28649,16901491.0825957
1773586800000,71622.04,71626.0,71410.0,71481.24,210.01259,1773590399999,15021352.8862021,64847,115.86804,8287023.2150631
1773590400000,71481.24,71586.75,71320.08,71437.35,302.61771,1773593999999,21612440.3547793,81461,183.79638,13124617.4083842
1773594000000,71437.35,71989.93,71409.74,71819.95,365.80062,1773597599999,26213703.8802455,92949,249.11859,17849277.992018
1773597600000,71819.96,71885.55,71321.87,71390.53,321.10675,1773601199999,23004719.4334995,102918,132.32941,9482115.6516693
1773601200000,71390.53,71582.83,71338.67,71549.94,251.59972,1773604799999,17979205.8994919,69282,123.97206,8859526.3270762
1773604800000,71549.94,71930.0,71433.75,71730.81,236.54566,1773608399999,16966679.8395022,76529,138.53196,9935537.4133054
1773608400000,71730.81,72222.0,71629.99,72109.58,459.80342,1773611999999,33098771.4654676,136792,297.88651,21443018.8746357
1773612000000,72109.59,73081.77,71725.74,72749.44,1471.44945,1773615599999,106597993.6354891,312854,860.63713,62361678.2369586
1773615600000,72749.45,73199.0,72420.44,72815.24,1393.63061,1773619199999,101457162.4940856,310966,633.76272,46148048.5732817
1773619200000,72815.25,73008.94,72452.26,72531.26,685.4345,1773622799999,49831121.870366,192017,301.5264,21927689.2679714
1773622800000,72531.27,72852.28,72270.41,72752.9,715.87613,1773626399999,51927454.8302493,177405,398.90863,28933676.7060399
1773626400000,72752.9,72852.28,72368.08,72514.69,487.11967,1773629999999,35345119.0092013,115887,207.07677,15022955.5163685
1773630000000,72514.69,74330.34,72436.02,73573.32,3424.72669,1773633599999,252338861.1533925,366280,1966.08604,144809434.8245743
1773633600000,73573.31,74451.03,73573.31,73835.62,1907.76761,1773637199999,140906402.9934409,290004,1083.94445,80057293.4841735
1773637200000,73835.62,74258.07,73720.0,74207.49,1421.12171,1773640799999,105134458.9458207,215798,809.50042,59893528.5148332
1773640800000,74207.49,74207.5,73610.0,73714.36,1229.39836,1773644399999,90726199.7339627,158160,648.93986,47886720.7401718
1773644400000,73714.36,73924.83,73385.18,73456.68,958.93738,1773647999999,70613358.7576705,152215,394.68031,29071710.10333
1773648000000,73456.69,73776.13,72888.8,73135.0,1562.06854,1773651599999,114514605.4745851,209593,691.46745,50702808.5475516
1773651600000,73135.0,73331.88,73057.25,73260.92,531.7209,1773655199999,38927469.1253408,133598,316.14431,23143819.6979336
1773655200000,73260.92,73783.42,73202.89,73783.42,1038.45265,1773658799999,76260137.3608895,184479,578.81775,42511701.2433605
1773658800000,73783.42,73838.76,73515.33,73552.77,680.69185,1773662399999,50121191.944247,127126,447.90929,32977499.4626694
1773662400000,73552.78,74044.0,73465.46,73864.8,921.55759,1773665999999,67990691.367264,194935,567.833,41891954.325967
1773666000000,73864.81,74509.52,73787.0,74109.55,1593.51066,1773669599999,118203124.5684483,360226,899.15143,66711421.6417789
1773669600000,74109.56,74460.19,72990.52,73565.54,2204.69587,1773673199999,162296720.9469922,497277,936.977,69015699.1813488
1773673200000,73565.54,74030.0,73186.5,73274.76,1024.65577,1773676799999,75431246.7543991,324467,573.42492,42229507.668847
1773676800000,73274.75,73901.95,73160.66,73760.63,1016.72181,1773680399999,74715648.1741252,261544,576.11209,42336789.9303625
1773680400000,73760.63,74065.7,73648.7,73943.18,906.04408,1773683999999,66928450.7765156,228475,494.60911,36539720.0705263
1773684000000,73943.17,74356.32,73860.0,73913.6,1086.95746,1773687599999,80587604.5619049,248657,591.82536,43881928.2754586
1773687600000,73913.6,74418.6,73781.54,73963.0,1122.08511,1773691199999,83109928.5004296,260104,505.79488,37476956.2388221
1773691200000,73963.0,74248.95,73863.2,74236.9,424.59345,1773694799999,31431973.834333,106316,235.27597,17418196.9074471
1773694800000,74236.9,74799.0,74150.0,74401.36,1246.95221,1773698399999,92851013.2751242,217232,693.47258,51648436.9929053
1773698400000,74401.35,74899.99,74378.43,74772.66,1058.73068,1773701999999,79141789.1017246,202153,625.36327,46748104.6454871
1773702000000,74773.56,74909.08,74250.21,74884.67,1159.70951,1773705599999,86524938.5044366,172534,659.38126,49207605.2115505
1773705600000,74884.67,75520.23,74614.18,75318.48,2173.5367,1773709199999,163272681.0680661,382299,1260.96506,94729074.7566572
1773709200000,75318.48,76000.0,75074.37,75623.91,1953.08873,1773712799999,147844292.5122705,388081,1101.9352,83434678.949998
1773712800000,75623.91,75677.66,75114.67,75198.02,1068.24779,1773716399999,80409047.9060234,201315,449.88189,33863044.6194853
1773716400000,75198.02,75326.15,74268.73,74463.98,1730.33731,1773719999999,129211808.1188872,273481,606.27931,45267757.1743351
1773720000000,74463.98,74712.89,73980.16,74252.01,2017.11887,1773723599999,149878834.2284838,207989,777.61764,57807023.3492339
1773723600000,74252.0,74459.99,73784.0,74036.74,1250.81696,1773727199999,92741265.8537059,158714,619.89994,45969941.7350126
1773727200000,74036.74,74276.66,73877.56,74085.45,879.74749,1773730799999,65170987.6414419,158321,412.7396,30574490.1103464
1773730800000,74085.46,74457.72,74066.4,74249.32,771.242,1773734399999,57320413.0338344,130753,335.20905,24914520.6244082
1773734400000,74249.32,74452.97,74108.01,74188.38,461.65295,1773737999999,34300888.5394079,123000,248.97782,18502918.6975121
1773738000000,74188.38,74406.03,73841.62,73937.16,864.16263,1773741599999,64069912.3563151,149015,400.73911,29713847.1626438
1773741600000,73937.16,73960.74,73560.98,73729.45,1049.0691,1773745199999,77324957.2381234,187842,473.06848,34867011.9216359
1773745200000,73729.45,74224.16,73682.01,74033.11,647.95804,1773748799999,47936681.0442032,149448,382.22243,28276684.7120773
1773748800000,74033.1,74170.55,73672.25,73739.74,614.23436,1773752399999,45388987.2828269,161550,286.73288,21197686.3728223
1773752400000,73739.74,74167.39,73399.19,73615.48,1159.88444,1773755999999,85569440.6971207,284567,529.8566,39104660.1565815
1773756000000,73615.49,74425.31,73424.79,74381.7,1362.71508,1773759599999,100890945.9751623,323276,836.68701,61988447.9781554
1773759600000,74381.69,74893.94,73669.91,73914.39,1370.72331,1773763199999,101702489.4422837,360212,697.49503,51782084.4339894
1773763200000,73914.4,74350.0,73855.24,74155.69,747.87279,1773766799999,55423218.2592146,233529,381.95374,28308793.6890775
1773766800000,74155.68,74594.0,74006.58,74523.75,826.10844,1773770399999,61395169.4723077,194133,531.36723,39489267.5143969
1773770400000,74523.76,74769.17,74386.11,74683.04,707.46038,1773773999999,52772145.3305212,180130,334.51481,24954362.4945142
1773774000000,74683.04,74800.0,74427.25,74512.17,768.60522,1773777599999,57373452.1481439,184663,366.85381,27383630.6813228
1773777600000,74511.21,74685.5,74359.87,74506.75,466.76372,1773781199999,34772329.9030658,88217,170.09313,12673187.2932662
1773781200000,74506.75,74799.0,74450.01,74685.42,618.20101,1773784799999,46134120.5455888,99979,220.91886,16489218.7857418
1773784800000,74685.42,74772.14,73934.0,74307.08,488.30847,1773788399999,36283519.4452543,117429,175.53398,13041252.8349503
1773788400000,74307.08,74398.74,73871.74,73909.36,523.41057,1773791999999,38789143.2904205,125244,189.70969,14063272.7327219
1773792000000,73909.37,74063.22,73535.36,73867.88,673.31061,1773795599999,49682584.1137638,167341,298.32738,22010900.2468923
1773795600000,73867.88,74211.43,73820.69,74072.3,537.72886,1773799199999,39828402.9654988,125019,333.93251,24731973.6331497
1773799200000,74072.3,74476.0,74051.78,74338.93,549.53806,1773802799999,40811427.7017298,109262,348.98605,25921496.388844
1773802800000,74338.93,74672.34,74250.27,74446.14,459.80928,1773806399999,34232788.8454588,99545,237.46998,17685115.0271218
1773806400000,74446.14,74486.3,74137.02,74175.49,472.35206,1773809999999,35080561.3620802,71860,252.08898,18723547.0091265
1773810000000,74175.48,74312.11,73830.76,73950.0,662.80056,1773813599999,49098987.0238813,93727,326.37308,24186400.4334686
1773813600000,73950.01,74225.82,73938.1,73954.03,652.79254,1773817199999,48353951.7830329,86917,330.80609,24502075.0733201
1773817200000,73954.03,73997.04,73700.01,73883.8,504.7237,1773820799999,37273568.6402254,95673,254.56034,18803323.7975272
1773820800000,73883.8,74130.02,73863.31,74044.89,735.50464,1773824399999,54449676.9735749,103840,444.55284,32909425.4483466
1773824400000,74044.9,74281.33,74042.85,74181.08,347.16358,1773827999999,25751313.7726573,78474,191.19985,14182667.9432136
1773828000000,74181.08,74267.77,73816.26,73946.35,478.90858,1773831599999,35455513.1030814,104858,296.02164,21918425.7723871
1773831600000,73946.35,74074.84,72800.0,72952.85,1877.69179,1773835199999,137492092.1511136,323995,880.59828,64465510.125125
1773835200000,72952.85,72981.79,72271.11,72361.24,1819.95371,1773838799999,132134038.6586083,381589,729.298,52950337.0834718
1773838800000,72361.13,72556.81,71980.0,72133.49,1607.02731,1773842399999,116178939.0124459,362221,721.53033,52173109.6070998
1773842400000,72133.48,72222.45,71100.0,71193.23,2385.98822,1773845999999,170982942.4830057,491438,1046.95524,75038358.966619
1773846000000,71193.23,71531.54,70857.21,71467.82,2560.23665,1773849599999,182418304.3512396,378945,1265.98981,90238018.3006788
1773849600000,71467.82,71565.78,71037.34,71314.08,967.21409,1773853199999,68958245.9754665,255278,536.16984,38232921.3386763
1773853200000,71314.07,71750.0,71199.87,71595.21,1025.9984,1773856799999,73322010.7571601,215722,610.16456,43614254.5944398
1773856800000,71595.21,72000.5,70947.78,71096.74,1475.11719,1773860399999,105582814.3789975,363504,778.66676,55792496.8244388
1773860400000,71096.75,71486.14,70933.85,71072.38,867.91916,1773863999999,61780360.736042,222685,435.16498,30982334.2179038
1773864000000,71072.38,71333.33,70500.0,71214.67,1180.62213,1773867599999,83694690.5456456,239576,597.87237,42413016.4551434
1773867600000,71214.67,71451.22,71167.15,71263.67,338.26453,1773871199999,24124075.7017988,112777,198.72672,14172630.0640832
1773871200000,71263.67,71269.02,70944.56,71153.66,520.94837,1773874799999,37019284.4275539,104410,232.85691,16547495.9473414
1773874800000,71153.67,71365.4,71069.69,71246.54,691.26691,1773878399999,49243263.5136803,145241,360.85803,25709648.3988376
1773878400000,71246.55,71321.81,70976.69,71002.17,887.95607,1773881999999,63132633.6989165,142997,418.18834,29732698.5833882
1773882000000,71002.18,71182.44,70951.93,71115.23,391.40796,1773885599999,27811412.5209495,111388,158.79462,11283467.6348878
1773885600000,71115.24,71252.83,70902.37,71055.44,554.97617,1773889199999,39481245.7808288,102738,194.7154,13850884.7430918
1773889200000,71055.44,71613.79,71053.33,71215.39,593.60943,1773892799999,42349252.2232287,136187,283.05616,20196707.2835908
1773892800000,71215.39,71215.39,70654.86,70822.07,702.86032,1773896399999,49785063.0975735,155872,314.52316,22276550.6840513
1773896400000,70822.06,70909.88,70661.56,70826.54,416.16191,1773899999999,29463160.9589521,106887,226.70574,16052531.3408116
1773900000000,70826.55,70979.99,70505.0,70583.22,619.8514,1773903599999,43825028.6582231,136364,247.00622,17465821.7505493
1773903600000,70583.22,70600.04,69478.51,70191.17,2753.9557,1773907199999,192871533.9309172,360127,1132.30875,79286894.4500579
1773907200000,70191.16,70300.0,69900.0,69985.19,1015.64209,1773910799999,71193379.2209247,202958,381.64144,26754249.926394
1773910800000,69985.19,70560.91,69971.99,70513.0,1262.65596,1773914399999,88780872.216809,223886,679.0493,47751143.2168706
1773914400000,70513.0,70538.74,70117.0,70133.72,613.17552,1773917999999,43160949.0815586,124422,268.86791,18926095.2312973
1773918000000,70133.73,70259.37,69909.09,69952.75,542.70053,1773921599999,38023878.221242,123680,195.64389,13710962.3086973
1773921600000,69952.75,69952.76,69105.49,69290.27,1452.42038,1773925199999,101065558.9525731,274900,582.80236,40550959.2885875
1773925200000,69290.28,70084.35,69081.51,69905.65,1720.19325,1773928799999,119458350.6730793,473306,890.86947,61894862.1215712
1773928800000,69905.65,70179.53,69096.16,69482.25,1636.49639,1773932399999,113585518.8772272,399716,715.77467,49706895.8911053
1773932400000,69482.24,69917.87,68793.35,69412.51,1898.28931,1773935999999,131477295.1536006,389361,953.88696,66097686.0576532
1773936000000,69412.52,69642.35,69177.19,69455.86,858.32753,1773939599999,59567168.9730007,279945,492.02558,34145080.4410059
1773939600000,69455.86,69954.18,69122.03,69854.16,759.67868,1773943199999,52817725.5973047,236298,479.07306,33319285.2970692
1773943200000,69854.15,69931.1,69581.55,69821.21,442.61763,1773946799999,30873259.5011859,167373,235.69976,16441236.5462337
1773946800000,69821.21,70596.42,69805.33,70271.99,1190.55299,1773950399999,83703288.5506289,350207,691.8917,48642043.0250229
1773950400000,70272.0,70676.0,70201.0,70483.03,488.71031,1773953999999,34420949.7359931,107844,319.73708,22522900.9815392
1773954000000,70483.03,70695.6,70371.19,70413.47,418.78383,1773957599999,29539657.8584004,111392,183.96126,12975608.4454932
1773957600000,70413.46,70501.89,69954.05,70183.99,551.7482,1773961199999,38750806.9463924,123086,203.93185,14325277.0161635
1773961200000,70184.0,70282.47,69718.23,69930.0,592.04663,1773964799999,41435959.4309024,131592,238.98208,16724781.0222556
1773964800000,69930.01,70311.12,69837.1,70181.0,871.72419,1773968399999,61099657.9975766,140310,554.94529,38898667.0332695
1773968400000,70181.0,70588.5,70181.0,70403.79,526.82154,1773971999999,37099306.9997249,143190,329.31045,23190657.1536293
1773972000000,70403.8,70516.16,70086.86,70415.47,312.91426,1773975599999,21995861.2324314,109755,166.84802,11730603.9873186
1773975600000,70415.48,70809.43,70388.0,70729.92,711.57589,1773979199999,50275539.8980256,140086,435.33283,30760018.4686851
1773979200000,70729.93,70969.71,70557.91,70783.69,546.53749,1773982799999,38690338.0895582,99782,309.33071,21900147.344654
1773982800000,70783.7,70867.44,70521.73,70606.24,367.69531,1773986399999,25988752.0068573,64317,206.54952,14599142.0900696
1773986400000,70606.23,70646.93,70346.49,70502.9,758.81391,1773989999999,53499958.365418,81917,269.05386,18967937.8133292
1773990000000,70502.91,70939.58,70160.06,70854.66,936.89906,1773993599999,66155511.481538,108110,462.02032,32633393.3610895
1773993600000,70854.66,71367.0,70800.0,71042.23,1011.96314,1773997199999,71994361.9832055,155511,529.21105,37652148.1122338
1773997200000,71042.23,71042.23,70419.65,70583.8,885.49116,1774000799999,62625465.6597395,145152,272.20455,19240215.3407964
1774000800000,70583.81,70670.43,70218.68,70611.68,609.11713,1774004399999,42907563.099605,152511,244.38509,17218604.0789732
1774004400000,70611.68,70810.81,70303.36,70478.71,605.56445,1774007999999,42745068.2254737,117297,311.92509,22032454.8701296
1774008000000,70478.71,70685.63,70251.0,70342.63,613.27107,1774011599999,43204525.1355932,160744,254.20593,17911384.7212939
1774011600000,70342.63,70613.75,69795.7,69863.84,1225.89394,1774015199999,86023937.1145009,381953,509.54543,35757176.5220306
1774015200000,69863.85,70268.66,69589.38,69731.21,1679.84994,1774018799999,117344085.0041177,462646,716.40904,50067965.4789292
